	Domain	Phylum	Class	Order	Family	Genus
84dbafd32c0c3cac22100a95b438aa876e9e334a	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
1ff6508a1666d7bb5caf3f0fff22e5a31d504c46	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga
b41c042ffb28254b3ee018de4a03c3566d80ed12	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Kaistiaceae	Bauldia
24e3ea448d53176186f314e1706a83177e6a9f1b	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter
54b46983ab83643cc1840842e1f92a9b700a2587	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Sulfuritalea
f3858fb47f8b9d589f96f9b47fc12dbc3bf23470	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinoallomurus
741bc5127f4acf0cb65a0f8def6839d8b241a78a	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia
1d991076448a10ae22c26ae510437bc44ede11a7	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Rhodoplanes
a5066fc08d8b819a17361945b8cf48f6e61536ea	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	Kribbellaceae	Kribbella
9ee0cf5ddbf63d3951b388ff15d3ffc8ce69f758	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
84d142a9decd2b385128e62f508d5475865beb39	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Terrimonas
218e15614008717b686fd28f695162d461fc29bf	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
47b3e13b9e471167d86b1ecfad1dfe08c30af165	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavitalea
1dcf0a3f44d9e9f2f40756a852332a3a43ab1633	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
b1164bdbcf4e608a0c70a41a648d23de8e0b0a2e	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
1c249c9f654d3525cea0a6f2420bfd471f04b9dd	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
1f5806e31086b632fa8be0693b7706c301fde023	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
91b99287dd723cde77a86f8a96076ee1474cad2b	Bacteria	Pseudomonadota	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
e489c936be89b80f732cac172a489a2b5fa49685	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum
a468a10e8de5a5fe5c0d6cc356c0c13e5515a616	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae 1	Clostridium sensu stricto
2c27e179a5c85af1648d1f9b22980217f958c95b	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Thiobacter
299eec313c06d506ced248944f43f4ae6df298e2	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Treboniaceae	Trebonia
f0636829de51ebe23004bf9513f88a17bc5591c4	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
36f593483b0eafeea6bfd16236fbc6414a8bd0f1	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiales_incertae_sedis	Aciditerrimonas
9dd97695e984e801e1d37e1d9735e2462340e1a0	Bacteria	Bacillota	Bacilli	Caryophanales	Alicyclobacillaceae	Tumebacillus
27e6f43a09ea835603e0f3a82a888c340a7ee60b	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Aliidongia
060e13d38b90d1bde756b4164d22c3fc5d4a9688	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Occallatibacter
f731a5bf390ef488dc8f120083dfa1156839520e	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
844c017ed3394b12f7c7898936026c9d53d33b23	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
cc9a30fdc75e2983508ad1ae24a23e9f2f7c843b	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix
0ecc2775b7eb9ac1ee6a8d1531c55ab25a85db53	Bacteria	Bacillota	Bacilli	Caryophanales	Alicyclobacillaceae	Tumebacillus
9dfcc89cecdee0625f0ef2b90d55542c5b4b3a20	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
2cbc2aaa138d0087896c52855dcf51d8879d5c58	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
987ef32ca2e26fcf0ecbde9c71fd9946fb00d7ca	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
fc176476c18574fd25209b2b535c21725fae9f28	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
3108e44d106bc7c20f611168d5b0a5e41ad91b5a	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Breznakiellaceae	Gracilinema
81080946e91362a4aaa4aeabbb0f238c73a22947	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
5126e0fbb6b4c1ef8b07e7f1ae6edd5ad883a3ac	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
4f50ed2da51ece5c9840ed5128de0b5c0b91dad3	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Micropepsaceae	Micropepsis
f99140959adf0a939a74d6d3a2edc6848fb9e9f4	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
644d8c4668eed42a2594112370bd3eb6c22ed2a6	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
5f85745272d924b3c299fb1dc969f12603060335	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Kaistiaceae	Bauldia
60dfdf934e31fa82a9fe7dcbb4763b4b25ce9f8c	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Stellaceae	Stella
579a8fc63616cd0cf05792a625e922fc5e82e129	Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	Paludibaculum
10257cf70790966f56a774e2bb2bf6f1136a05fc	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Kaistiaceae	Bauldia
315fa822932f076588c122fa7677964d72c016d4	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
ae8ccc08d47e28370e4d3039a9d469fe1c68363d	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum
d634d4b9ebdc78acf2cbb39f17d394188e1d3ff7	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus
15bfdf649ffc60f2672b35d2c935d0cf4327fb58	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
cdad32b3d98342910c2bd1b7618cf18e22933d4f	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Terrimonas
f4edd418492674dc83920be990a5e43c152ac2d4	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Usitatibacteraceae	Usitatibacter
98acbcfd56dcb1465bbfb71a4317a2fc51df45f1	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
ae479764af5f1acc6f858e79296c3f6e92cba5ef	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
33e0bd90870236c099a98ed25742694b096384b2	Bacteria	Actinomycetota	Actinobacteria	Micromonosporales	Micromonosporaceae	Nucisporomicrobium
b43532f7d77ff687eb3173f63ebe0afc5b462288	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
7e85dc69bc81462941bc93b73a1bdea3fe3db1ee	Bacteria	Pseudomonadota	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Lawsonia
e686d3d00028f5e290c1d290f73cd9cc2b04f8dd	Bacteria	Acidobacteriota	Acidobacteria_Gp5	Gp5	Gp5	Gp5
8a1e91ce50c5a984b56af26c15306c3699e9e8dd	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
e2c769c73ae4632faae0100bf18d3c9a0d3579d9	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Methylocella
41dcb75d66c7503d3a0410b667ae82a84e4edf4a	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caloribacterium
e944bd8397c77685e2391e58aca2f5f70e2010d9	Bacteria	Pseudomonadota	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Thermodesulforhabdus
a286695cfdc4c89cdad056118feea8cddc0448ad	Bacteria	Pseudomonadota	Deltaproteobacteria	Deltaproteobacteria_incertae_sedis	Dissulfurimicrobium	Dissulfurimicrobium
fbb0e04f71d4266d2b8b5d4467ac8ceb94d8fbad	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Rhodoplanes
ea266b3344cd078de7ef8b4486999cfb42cab2e5	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Methyloversatilis
722c930b36d63829574a15ac07ab97de49b6ddff	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum
0e91c85927136d78b0ec667ab2f5bb5cb7a9efe8	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia
04717e2c31473caa0b83993970b5adad145c4491	Bacteria	Bacillota	Bacilli	Caryophanales	Caryophanaceae	Chungangia
af3250a16ca7f2128563dbc2bedbdb1b37db6836	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter
dedf1e5a3c0b14762ebd4acabb8c34e10dc9e6f2	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Terrimonas
8595e5c1dec13a3ab5ec43465f4267729a86baeb	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
c484828321115a7a2902c364b32186eb21ff1508	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Stellaceae	Stella
f1b898c7db98df47f329f3acebe13f7dc2327557	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
ffbdffec616c9799921804a0f83e7bf97cc5c5e8	Bacteria	Actinomycetota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Thermotunica
67eb26e1dcb1e72e2f2b25ba4f50c057558c5bb8	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium
343ccc1edc7e12500690fabe50ae21c158fe535d	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
8069cb1b5c3861104dffa1e0e6a12f2849f9959d	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter
6a3fce4d00759a1be2bcde6b8e637cfc4f1b3cc1	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium
020d9cbfb2eb4466fbced110de814782493dedc3	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter
8311c5b0e21382afcd011e8728b6d8ebb851163a	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Nocardiaceae	Rhodococcus
1828819b67deeb608848dac4b53f6e9f4529a2d8	Bacteria	Actinomycetota	Actinobacteria	Micromonosporales	Micromonosporaceae	Couchioplanes
9a66c416ed2ad51f97e9177eba88759ef8c8ef37	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
d5a882931d4ab4c34da31cb9868f17498c7d5930	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia
c56482a4c3679e66506b5a79fba772113a5ef41b	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
96e43fd105d99cf0b7d246f2e589913476d05911	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
6e7e13d76a866cd1a574669dc7305b884cd7866c	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Denitratisoma
a30ac1e2d7b38c2d14e1f3ac1f1f4fa84bb7a15d	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Niastella
fbb7597595dd2e82f6a922a7545a3f5863def12a	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
fd4ee3a46254f77d9dffa6b6a0c2047cfd061950	Bacteria	Pseudomonadota	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfocarbo
a55fa46661e2534c92638744e441c0f648d8443c	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
7076139f45cb0c58da6857cc5f91515e0a0c9e83	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
eadb04e0e40ef8fed0cdc1937e9d9d08feff40fa	Bacteria	Actinomycetota	Actinobacteria	Micromonosporales	Micromonosporaceae	Hamadaea
1641efccb4b9663a5c027b85ef721aeebf53bafd	Bacteria	Actinomycetota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Crossiella
15ce3927726da385165c6d744182dc9ffc7077e0	Bacteria	Actinomycetota	Actinobacteria	Micromonosporales	Micromonosporaceae	Dactylosporangium
4aa79ef46998c3b9fe4b80a92366b201884c91f2	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Gottfriedia
ceea2c1641f69d1f9cc58d9dddba33c1603a8cd6	Bacteria	Actinomycetota	Thermoleophilia	Thermoleophilales	Thermoleophilaceae	Thermoleophilum
e88371c946db304255bda36a4b0a122e5803bad0	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
1f8626415047b5089521806c918df9c7046963ae	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter
abaf4a143a4c286c45f50257a8c6a0834cbb114c	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Indioceanicola
31ce03415d8e5d77a5783f61afa4e3ecaa3ef6ce	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella
59a33a48286ffea4867e47e1d7495b0273921f03	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
a8d1f9cefae7110cc219abb8bf622ee9dcfe1533	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Stellaceae	Stella
59541e7a88306474ede39c4d2a11d02a6cda6500	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Treboniaceae	Trebonia
9b606406f2952b8e96aee1a4c825a6c962390fa3	Bacteria	Actinomycetota	Thermoleophilia	Thermoleophilales	Thermoleophilaceae	Thermoleophilum
ed277e3bc34efdfef2a6261f0f5762a3bf808680	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aestuariivirgaceae	Aestuariivirga
720464c1f30331d3466a907e3a14c368827af6a3	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Polyangiaceae	Minicystis
a81c9c3c613b7ed155220b00777bc9ccf7a13ac1	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
02f63f6a9a00325c2bf26be2651fb215ef1919af	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Hypericibacter
d079571d38c1a9fa165f6d8ca8654356c687d261	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
0ea37a3f446f910b4262cb086b703f2c5aab36a1	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
e02905cf79ead3b9d4276e4b1b65f5a05050c286	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Rhabdothermincola
e4f4316ad60c7b7cdc79d66a16ab390a5a105851	Bacteria	Acidobacteriota	Acidobacteria_Gp22	Gp22	Gp22	Gp22
dcd1fed042f185abb5ee75db34644d9329ef261d	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Polyangiaceae	Racemicystis
dd52476e9aa3ed7a020f9fc3621024d9543a74bf	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Asprobacter
196b00641a580d2126761e8c78e87bce7bbdac0d	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
1116fb6dd9abc2f831b830150e2300d4645c8f35	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Rhabdothermincola
7ab0f8885c57b3d01c4a61fa9c7fa06169d4d024	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
6d86d31e83edda1b503fdcc49268cb8710bbddc7	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
deaa1151f94069345f3fecd6d2aec7bc9f729804	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Hypericibacter
e16b36789d8b921442535ad90c169d09916e65a8	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Povalibacter
1f0def9766209fe8347dc5f9da4defb65bf01658	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Ectothiorhodosinus
83aa56df10bd849660fac836c55e479210d71e99	Bacteria	Pseudomonadota	Deltaproteobacteria	Deltaproteobacteria_incertae_sedis	Dissulfurimicrobium	Dissulfurimicrobium
e5e22f7b5ab51faab60d1c6de3725c6cea7c37b6	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Thermoanaerobaculum
a958004385ca37b76a8326ff9523561bbc90ee85	Bacteria	Actinomycetota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
b6e24b893189ed513c66fe22a64a28573b390837	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
3fcf22190d5af65ec8bf1b4596d8f8882d2384e0	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium
711e91baef1c4d518d05564934d7d71e165e394f	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
9ff70f89cc110f98e56171505c6ba4856652319f	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
4c1f7b45ef13f5b75b5be3375110643e1235594c	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola
292f2803fb6b91b1ce63c7f037eaf4407bb61398	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
fa4ac070742aa3b3c4543757dc95931215b669aa	Bacteria	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Pseudazoarcus
450629dd001ca2c5d9e4b53ce659a4a94854d0ce	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
09d9e0212026f1ab8cebf54d01f1252326606408	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Denitratisoma
f646636c6402d36a605a8aba0eaca1aa5be35cc8	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
c103a1c00fa90c9300a2450aadf6950e827a8541	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis
4ebb245ad5f235d53cd92738df368843d91a7f39	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium
5d1d0d2f05903a917212e06bebbb8cd3b66d1dbc	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
82884fc21733c22fc7eddf9a98b19886276e0c55	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium
e74a36c1c49039e2f6e67a8932be399bf31324fe	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
ab38fd75dbbf621f501df288e803140242e3fd16	Bacteria	Actinomycetota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
b62f21c168829a07bd38d06a2ca92f169719023b	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Myxococcaceae	Aggregicoccus
a7ea29ead9c8b6d01e819f7cad56224641665211	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
5f8b04cd338112656f4073f82a20721dd6ce95b1	Bacteria	Acidobacteriota	Acidobacteria_Gp22	Gp22	Gp22	Gp22
e8c92c526af9c32cc0beb8854cc6a948a7d56959	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
ef69f233c3fad4f433eeae2ecbe0d5e151ecd697	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
8b93362df0eb0b334c8fd74347e994609e24e52a	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter
34290018a7355e53991779643dc587432569d019	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum
ca586c4e97024ba641092bddee6e43bffe251463	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola
a80e385f18cc75fe556d613c69ca47f00386b087	Bacteria	Bacillota	Bacilli	Caryophanales	Alicyclobacillaceae	Tumebacillus
274f06b4583222b6257e5f68d42ab1549c9f7a94	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Pisciglobus
7ac2e8fd8f4e837a6416c92c89b676f09491ef95	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Robbsia
e45f4137aa110796e57851289a30ec78c052c79e	Bacteria	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Aromatoleum
19513d8a14c4b20e4fcec90f3d5b932e25ef5538	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Kiloniellaceae	Aestuariispira
7932e7494cded97a6fb22fc095e6666c2ebd91f0	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
1394576deaeecadafc00b0f1c60e6be727327cf4	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rudaea
631a82ea2e004eb9fe5e4d30c7f60133ee35b0a7	Bacteria	Acidobacteriota	Acidobacteria_Gp5	Gp5	Gp5	Gp5
adde04b5b74f9a6f3b5cb1b20559945b522959b3	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Micropepsaceae	Micropepsis
2b235c9ced60358c4e5fa070a766290ed19a6e21	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
d489749aca3c07529eadbf2f354578421fa49009	Bacteria	Actinomycetota	Thermoleophilia	Thermoleophilales	Thermoleophilaceae	Thermoleophilum
7db3e62bb6d2378c9047f141c6f920f8156c2fa6	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter
bad9fb6bf77a937c5902e695d748fd14a5425767	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella
8282f4ac31ae02873dd480551469c59c219bb7e3	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium
72e690505623cef50691b230428c23be7b8b41af	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Usitatibacteraceae	Usitatibacter
f10e30a70562356947461c51dfa72e0ee73ff30f	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
8f5442b697c4cb8152b219625693abdcc7457c70	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Conexibacteraceae	Conexibacter
693e74ff8e53e0d898f79f2ce6ba1b51b4056590	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Stellaceae	Stella
13948fba741fd4e714d4aa46c8644deed5247684	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
b472eee50fdf2f822b29cd73aaf67b2a1aa5c385	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Acidibacter	Acidibacter
72d68dbdb6e04f76f96593401f7c56cf9984fc0d	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus
d29e34332b065558e6ff8eef7e81ffeefd5dd946	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Acidibacter	Acidibacter
56024fb31e24d6481650e8a7fa7f95bd61827548	Bacteria	Acidobacteriota	Acidobacteria_Gp13	Gp13	Gp13	Gp13
edec6454f0e488ca57ea8fe5a3fba7ada87f13fd	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Afipia
e66fd432fbf691d11943bd07c0592aa452a32d10	Bacteria	Pseudomonadota	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter
87d2d03001ba751a96bdd6f093747b48fcdbe700	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
34c003984f2402bcca438131136e14d009aed4e9	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
14339757a39fe9a3785616733d89054e76c5016e	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
b9c87a0251ebd6a9e5090a1e77952ee261a6a2d2	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
cf6a9d26fa2d00d95ea53566bce3e64b45743798	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
ddbf74f14004768d4562d638902a99572ecf757b	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Sulfuritalea
245016c402f016af048a338c05371fd438ed66d7	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Thermoanaerobaculum
a822b45a8053011d76f9c89c297fca94baf7e4a2	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Thalassobaculaceae	Oceanibaculum
